Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
0.054974443,-0.442927301,-0.122104287,9.835380554
0.104974443,-0.383072257,-0.007182605,9.763554573
0.154974443,-0.469263524,0.04309563,9.531316757
0.204974443,-0.529118598,-0.050278235,9.725247383
0.254974443,-0.553060591,-0.055066638,9.782708168
0.304974443,-0.493205547,0.038307227,9.593565941
0.354974443,-0.421379507,-0.069431849,9.677363396
0.404974443,-0.471657723,-0.02873042,9.785101891
0.454974443,-0.545877993,-0.069431849,9.856928825
0.504974443,-0.40940848,-0.019153614,9.655815125
0.554974443,-0.407014281,-0.112527482,9.718064308
0.604974443,-0.459686726,-0.112527482,9.832986832
0.654974443,-0.395043284,-0.138863698,9.787496567
0.704974443,-0.464475125,0.002394202,9.701305389
0.754974443,-0.421379507,-0.086191259,9.715670586
0.804974443,-0.40940848,-0.088585466,9.799467087
0.854974443,-0.301669419,-0.150834709,9.806650162
0.904974443,-0.347159237,-0.045489833,9.780313492
0.954974443,-0.464475125,0.019153614,9.742006302
1.004974443,-0.507570744,-0.02873042,9.859322548
1.054974443,-0.454898328,0.02873042,9.667786598
1.104974443,-0.466869324,-0.052672438,9.782708168
1.154974443,-0.414196909,0.002394202,9.631873131
1.204974443,-0.421379507,-0.035913024,9.643844604
1.254974443,-0.385466486,0.023942016,9.569623947
1.304974443,-0.356736064,-0.016759412,9.730035782
1.354974443,-0.339976639,-0.081402861,9.797073364
1.404974443,-0.421379507,-0.047884032,9.756371498
1.454974443,-0.612915635,0.10295067,9.761159897
1.504974443,-0.363918662,-0.079008654,9.739612579
1.554974443,-0.40940848,-0.081402861,9.782708168
1.604974443,-0.325611442,0.079008654,9.701305389
1.654974443,-0.509964943,-0.033518825,9.902418137
1.704974443,-0.339976639,0,9.627084732
1.754974443,-0.462080926,-0.002394202,9.801861763
1.804974443,-0.265756398,-0.059855044,9.684545517
1.854974443,-0.380678058,-0.021547815,9.878476143
1.904974443,-0.253785372,-0.069431849,9.684545517
1.954974443,-0.390254885,0.04309563,9.720458984
2.004974443,-0.354341865,0.023942016,9.641449928
2.054974443,-0.342370838,-0.007182605,9.787496567
2.104974443,-0.385466486,0.021547815,9.727641106
2.154974443,-0.402225882,0.026336219,9.761159897
2.204974443,-0.363918662,-0.002394202,9.758766174
2.254974443,-0.325611442,0.059855044,9.703699112
2.304974443,-0.375889659,-0.002394202,9.809044838
2.354974443,-0.378283858,0.023942016,9.785101891
2.404974443,-0.313640416,0.031124622,9.684545517
2.454974443,-0.399831682,0.02873042,9.785101891
2.504974443,-0.354341865,0.02873042,9.797073364
2.554974443,-0.392649084,0.02873042,9.749189377
2.604974443,-0.37349546,0.031124622,9.756371498
2.654974443,-0.387860686,0.059855044,9.761159897
2.704974443,-0.361524463,0.064643443,9.749189377
2.754974443,-0.356736064,0.062249243,9.686940193
2.804974443,-0.354341865,0.050278235,9.770736694
2.854974443,-0.344765037,0.057460841,9.619902611
2.904974443,-0.378283858,0.062249243,9.777919769
2.954974443,-0.342370838,0.057460841,9.701305389
3.004974443,-0.318428814,0.04309563,9.813833237
3.054974443,-0.320823014,0.045489833,9.674968719
3.104974443,-0.368707061,0.016759412,9.698910713
3.154974443,-0.368707061,-0.04070143,9.856928825
3.204974443,-0.33279404,0.026336219,9.720458984
3.254974443,-0.359130263,0.019153614,9.842563629
3.304974443,-0.349553436,0.067037649,9.799467087
3.354974443,-0.411802679,0.02873042,9.727641106
3.404974443,-0.354341865,0.038307227,9.686940193
3.454974443,-0.33518824,0.038307227,9.655815125
3.504974443,-0.328005642,0.007182605,9.739612579
3.554974443,-0.366312861,0.050278235,9.715670586
3.604974443,-0.385466486,0.016759412,9.737217903
3.654974443,-0.363918662,0.007182605,9.734824181
3.704974443,-0.342370838,0.002394202,9.866505623
3.754974443,-0.287304193,0.021547815,9.662998199
3.804974443,-0.337582439,-0.026336219,9.727641106
3.854974443,-0.37110126,-0.031124622,9.775525093
3.904974443,-0.375889659,-0.01436521,9.730035782
3.954974443,-0.349553436,-0.007182605,9.816226959
4.004974443,-0.337582439,0.011971008,9.742006302
4.054974443,-0.347159237,-0.035913024,9.880870819
4.104974443,-0.363918662,-0.031124622,9.789890289
4.154974443,-0.351947635,0.045489833,9.58638382
4.204974443,-0.318428814,-0.01436521,9.689333916
4.254974443,-0.287304193,-0.023942016,9.751583099
4.304974443,-0.363918662,0.007182605,9.710882187
4.354974443,-0.368707061,-0.011971008,9.828198433
4.404974443,-0.380678058,0.019153614,9.742006302
4.454974443,-0.349553436,-0.011971008,9.782708168
4.504974443,-0.330399841,-0.031124622,9.792284966
4.554974443,-0.320823014,-0.033518825,9.713275909
4.604974443,-0.304063618,-0.011971008,9.725247383
4.654974443,-0.342370838,-0.016759412,9.639056206
4.704974443,-0.354341865,-0.023942016,9.794678688
4.754974443,-0.347159237,0.01436521,9.742006302
4.804974443,-0.328005642,-0.057460841,9.871294022
4.854974443,-0.349553436,-0.031124622,9.852140427
4.904974443,-0.347159237,0.009576807,9.643844604
4.954974443,-0.311246216,-0.009576807,9.718064308
5.004974443,-0.313640416,-0.047884032,9.81143856
5.054974443,-0.292092621,-0.047884032,9.753977776
5.104974443,-0.366312861,0.045489833,9.730035782
5.154974443,-0.354341865,-0.023942016,9.701305389
5.204974443,-0.392649084,0.031124622,9.751583099
5.254974443,-0.404620081,-0.105344877,9.928754807
5.304974443,-0.356736064,0.038307227,9.679757118
5.354974443,-0.354341865,-0.067037649,9.727641106
5.404974443,-0.37110126,0.011971008,9.600749016
5.454974443,-0.380678058,-0.079008654,9.782708168
5.504974443,-0.385466486,0.067037649,9.629479408
5.554974443,-0.418985307,-0.055066638,9.854534149
5.604974443,-0.330399841,0.105344877,9.694122314
5.654974443,-0.375889659,-0.117315881,10.03888798
5.704974443,-0.301669419,0.064643443,9.686940193
5.754974443,-0.378283858,-0.002394202,9.744400978
5.804974443,-0.366312861,0.038307227,9.674968719
5.854974443,-0.325611442,-0.019153614,9.730035782
5.904974443,-0.323217243,0.050278235,9.794678688
5.954974443,-0.347159237,-0.035913024,9.768342972
6.004974443,-0.323217243,0.112527482,9.531316757
6.054974443,-0.356736064,0.002394202,9.785101891
6.104974443,-0.37110126,-0.007182605,9.861717224
6.154974443,-0.325611442,0.021547815,9.821015358
6.204974443,-0.304063618,0.050278235,9.684545517
6.254974443,-0.344765037,-0.023942016,9.689333916
6.304974443,-0.318428814,-0.02873042,9.732429504
6.354974443,-0.328005642,0.045489833,9.615114212
6.404974443,-0.354341865,0.033518825,9.763554573
6.454974443,-0.304063618,-0.004788403,9.770736694
6.504974443,-0.366312861,-0.004788403,9.832986832
6.554974443,-0.354341865,-0.019153614,9.715670586
6.604974443,-0.37110126,0.009576807,9.742006302
6.654974443,-0.342370838,0.004788403,9.698910713
6.704974443,-0.33279404,-0.035913024,9.804255486
6.754974443,-0.344765037,-0.007182605,9.703699112
6.804974443,-0.368707061,-0.052672438,9.825803757
6.854974443,-0.390254885,0.002394202,9.742006302
6.904974443,-0.308852017,-0.009576807,9.742006302
6.954974443,-0.311246216,-0.055066638,9.787496567
7.004974443,-0.337582439,-0.052672438,9.761159897
7.054974443,-0.354341865,-0.038307227,9.756371498
7.104974443,-0.337582439,0.004788403,9.708487511
7.154974443,-0.344765037,-0.04070143,9.758766174
7.204974443,-0.344765037,-0.02873042,9.758766174
7.254974443,-0.320823014,0,9.682151794
7.304974443,-0.363918662,-0.093373865,9.873687744
7.354974443,-0.308852017,-0.011971008,9.701305389
7.404974443,-0.399831682,-0.016759412,9.730035782
7.454974443,-0.304063618,-0.021547815,9.667786598
7.504974443,-0.339976639,-0.069431849,9.861717224
7.554974443,-0.292092621,-0.009576807,9.718064308
7.604974443,-0.359130263,-0.069431849,9.777919769
7.654974443,-0.37110126,-0.02873042,9.749189377
7.704974443,-0.397437483,-0.079008654,9.825803757
7.754974443,-0.349553436,-0.019153614,9.660603523
7.804974443,-0.366312861,-0.047884032,9.713275909
7.854974443,-0.33279404,-0.062249243,9.720458984
7.904974443,-0.363918662,-0.069431849,9.722852707
7.954974443,-0.368707061,-0.069431849,9.720458984
8.004974443,-0.380678058,-0.035913024,9.758766174
8.054974443,-0.349553436,0.023942016,9.658209801
8.104974443,-0.359130263,-0.095768064,9.789890289
8.154974443,-0.342370838,-0.069431849,9.794678688
8.204974443,-0.339976639,0.002394202,9.641449928
8.254974443,-0.363918662,-0.038307227,9.787496567
8.304974443,-0.330399841,-0.045489833,9.789890289
8.354974443,-0.313640416,-0.071826048,9.830592155
8.404974443,-0.37349546,-0.033518825,9.674968719
8.454974443,-0.387860686,-0.04309563,9.713275909
8.504974443,-0.378283858,-0.057460841,9.749189377
8.554974443,-0.33518824,-0.071826048,9.785101891
8.604974443,-0.37110126,-0.04070143,9.799467087
8.654974443,-0.337582439,0.004788403,9.641449928
8.704974443,-0.342370838,-0.047884032,9.744400978
8.754974443,-0.356736064,-0.04070143,9.744400978
8.804974443,-0.390254885,-0.067037649,9.782708168
8.854974443,-0.323217243,0.04309563,9.691728592
8.904974443,-0.349553436,0.019153614,9.749189377
8.954974443,-0.323217243,-0.026336219,9.804255486
9.004974443,-0.356736064,-0.04309563,9.742006302
9.054974443,-0.33518824,0.01436521,9.615114212
9.104974443,-0.325611442,-0.023942016,9.670180321
9.154974443,-0.284909993,-0.021547815,9.758766174
9.204974443,-0.342370838,-0.023942016,9.775525093
9.254974443,-0.33518824,-0.011971008,9.749189377
9.304974443,-0.37110126,-0.019153614,9.792284966
9.354974443,-0.304063618,-0.02873042,9.746794701
9.404974443,-0.318428814,-0.038307227,9.770736694
9.454974443,-0.33279404,-0.04070143,9.761159897
9.504974443,-0.328005642,-0.035913024,9.742006302
9.554974443,-0.311246216,0.007182605,9.722852707
9.604974443,-0.37349546,-0.069431849,9.813833237
9.654974443,-0.318428814,0.004788403,9.696516991
9.704974443,-0.339976639,-0.045489833,9.828198433
9.754974443,-0.337582439,-0.055066638,9.787496567
9.804974443,-0.361524463,-0.045489833,9.698910713
9.854974443,-0.366312861,-0.016759412,9.612719536
9.904974443,-0.337582439,-0.002394202,9.689333916
9.954974443,-0.33279404,-0.057460841,9.763554573
10.00497444,-0.399831682,-0.038307227,9.895236015
10.05497444,-0.37110126,0.038307227,9.689333916
10.10497444,-0.385466486,-0.059855044,9.81143856
10.15497444,-0.349553436,-0.011971008,9.662998199
10.20497444,-0.375889659,-0.02873042,9.708487511
10.25497444,-0.361524463,0.007182605,9.595960617
10.30497444,-0.366312861,-0.023942016,9.739612579
10.35497444,-0.359130263,0.009576807,9.701305389
10.40497444,-0.407014281,-0.050278235,9.801861763
10.45497444,-0.347159237,0.023942016,9.785101891
10.50497444,-0.397437483,-0.01436521,9.785101891
10.55497444,-0.33518824,0.002394202,9.775525093
10.60497444,-0.390254885,-0.04070143,9.694122314
10.65497444,-0.375889659,0.009576807,9.641449928
10.70497444,-0.344765037,-0.004788403,9.749189377
10.75497444,-0.33518824,-0.004788403,9.758766174
10.80497444,-0.363918662,-0.038307227,9.84974575
10.85497444,-0.404620081,0.016759412,9.674968719
10.90497444,-0.402225882,-0.038307227,9.775525093
10.95497444,-0.33518824,-0.007182605,9.689333916
11.00497444,-0.33279404,-0.01436521,9.698910713
11.05497444,-0.37349546,-0.100556471,9.813833237
11.10497444,-0.33518824,0.021547815,9.674968719
11.15497444,-0.407014281,-0.04070143,9.792284966
11.20497444,-0.354341865,0.023942016,9.718064308
11.25497444,-0.359130263,-0.026336219,9.744400978
11.30497444,-0.37110126,-0.011971008,9.746794701
11.35497444,-0.368707061,-0.055066638,9.804255486
11.40497444,-0.342370838,0.045489833,9.651026726
11.45497444,-0.37110126,-0.045489833,9.840168953
11.50497444,-0.311246216,0.011971008,9.682151794
11.55497444,-0.354341865,-0.047884032,9.823410034
11.60497444,-0.380678058,0.011971008,9.701305389
11.65497444,-0.37349546,-0.011971008,9.732429504
11.70497444,-0.328005642,-0.031124622,9.768342972
11.75497444,-0.361524463,-0.071826048,9.859322548
11.80497444,-0.330399841,0.038307227,9.662998199
11.85497444,-0.318428814,-0.047884032,9.864110947
11.90497444,-0.349553436,0.035913024,9.653421402
11.95497444,-0.356736064,-0.076614454,9.856928825
12.00497444,-0.378283858,-0.004788403,9.744400978
12.05497444,-0.349553436,-0.057460841,9.751583099
12.10497444,-0.37349546,0.057460841,9.607931137
12.15497444,-0.356736064,-0.055066638,9.768342972
12.20497444,-0.311246216,0.009576807,9.725247383
12.25497444,-0.304063618,-0.038307227,9.794678688
12.30497444,-0.359130263,0.050278235,9.679757118
12.35497444,-0.399831682,-0.062249243,9.842563629
12.40497444,-0.33279404,0.021547815,9.720458984
12.45497444,-0.328005642,-0.050278235,9.806650162
12.50497444,-0.337582439,-0.002394202,9.686940193
12.55497444,-0.37110126,-0.016759412,9.761159897
12.60497444,-0.361524463,-0.016759412,9.768342972
12.65497444,-0.349553436,0.023942016,9.677363396
12.70497444,-0.399831682,-0.035913024,9.751583099
12.75497444,-0.361524463,0.050278235,9.670180321
12.80497444,-0.385466486,-0.023942016,9.739612579
12.85497444,-0.380678058,0.031124622,9.720458984
12.90497444,-0.33279404,0.026336219,9.725247383
12.95497444,-0.395043284,-0.019153614,9.797073364
13.00497444,-0.37349546,0.01436521,9.777919769
13.05497444,-0.385466486,-0.009576807,9.674968719
13.10497444,-0.356736064,-0.04070143,9.794678688
13.15497444,-0.294486821,-0.002394202,9.720458984
13.20497444,-0.349553436,-0.031124622,9.816226959
13.25497444,-0.368707061,-0.007182605,9.749189377
13.30497444,-0.361524463,-0.004788403,9.744400978
13.35497444,-0.359130263,-0.01436521,9.703699112
13.40497444,-0.349553436,0,9.720458984
13.45497444,-0.378283858,-0.04309563,9.744400978
13.50497444,-0.402225882,-0.011971008,9.770736694
13.55497444,-0.37349546,0.002394202,9.686940193
13.60497444,-0.351947635,0,9.689333916
13.65497444,-0.347159237,-0.026336219,9.742006302
13.70497444,-0.325611442,0.002394202,9.648633003
13.75497444,-0.354341865,-0.019153614,9.562441826
13.80497444,-0.323217243,0.126892686,9.306262016
13.85497444,-0.308852017,0.16759412,9.169792175
13.90497444,-0.349553436,0.002394202,9.435548782
13.95497444,-0.366312861,-0.162805721,9.787496567
14.00497444,-0.351947635,0.02873042,9.758766174
14.05497444,-0.287304193,0.098162271,9.665391922
14.10497444,-0.284909993,0.011971008,9.761159897
14.15497444,-0.301669419,-0.016759412,9.461885452
14.20497444,-0.349553436,-0.057460841,9.315838814
14.25497444,-0.337582439,-0.009576807,9.179368973
14.30497444,-0.313640416,0.079008654,9.196128845
14.35497444,-0.320823014,0.079008654,9.387664795
14.40497444,-0.37110126,0.045489833,9.404424667
14.45497444,-0.359130263,0.062249243,9.442731857
14.50497444,-0.378283858,0.095768064,9.430760384
14.55497444,-0.342370838,0.057460841,9.421183586
14.60497444,-0.339976639,0.069431849,9.373299599
14.65497444,-0.318428814,0.090979666,9.193734169
14.70497444,-0.311246216,0.04070143,9.157821655
14.75497444,-0.304063618,0.081402861,9.148244858
14.80497444,-0.33279404,0.112527482,9.244012833
14.85497444,-0.366312861,0.050278235,9.418789864
14.90497444,-0.287304193,0.098162271,9.440337181
14.95497444,-0.263362199,0.174776718,9.196128845
15.00497444,-0.284909993,0.08379706,9.145850182
15.05497444,-0.304063618,0.107739076,9.124302864
15.10497444,-0.308852017,0.100556471,9.162610054
15.15497444,-0.308852017,0.146046311,9.081207275
15.20497444,-0.318428814,0.090979666,9.255983353
15.25497444,-0.33279404,0.1316811,9.172186852
15.30497444,-0.337582439,0.138863698,9.191340446
15.35497444,-0.351947635,0.031124622,9.306262016
15.40497444,-0.308852017,0.088585466,9.141061783
15.45497444,-0.351947635,0.04070143,9.224859238
15.50497444,-0.304063618,0.179565132,8.951920509
15.55497444,-0.33279404,0.064643443,9.284713745
15.60497444,-0.313640416,0.093373865,9.18894577
15.65497444,-0.330399841,0.079008654,9.344569206
15.70497444,-0.265756398,0.263362199,9.179368973
15.75497444,-0.37110126,-0.026336219,9.768342972
15.80497444,-0.387860686,-0.055066638,9.91438961
15.85497444,-0.418985307,-0.021547815,10.12986755
15.90497444,-0.411802679,-0.021547815,10.24718285
15.95497444,-0.392649084,0.045489833,9.993397713
16.00497444,-0.390254885,-0.016759412,9.713275909
16.05497444,-0.356736064,-0.04309563,9.447520256
16.10497444,-0.361524463,-0.090979666,9.435548782
16.15497444,-0.316034615,-0.011971008,9.674968719
16.20497444,-0.313640416,0.002394202,9.794678688
16.25497444,-0.399831682,-0.004788403,9.88805294
16.30497444,-0.356736064,-0.055066638,9.813833237
16.35497444,-0.363918662,-0.002394202,9.639056206
16.40497444,-0.430956304,-0.105344877,9.871294022
16.45497444,-0.363918662,0.033518825,9.600749016
16.50497444,-0.318428814,-0.04070143,9.713275909
16.55497444,-0.342370838,-0.019153614,9.696516991
16.60497444,-0.380678058,-0.045489833,9.835380554
16.65497444,-0.414196909,0.026336219,9.591172218
16.70497444,-0.423773706,-0.136469498,9.902418137
16.75497444,-0.344765037,0.016759412,9.737217903
16.80497444,-0.299275219,0.023942016,9.689333916
16.85497444,-0.368707061,-0.112527482,9.919178009
16.90497444,-0.37110126,0.033518825,9.703699112
16.95497444,-0.37349546,0.023942016,9.780313492
17.00497444,-0.368707061,-0.01436521,9.777919769
17.05497444,-0.368707061,-0.019153614,9.794678688
17.10497444,-0.33279404,0.08379706,9.54807663
17.15497444,-0.33279404,-0.031124622,9.720458984
17.20497444,-0.356736064,0.02873042,9.696516991
17.25497444,-0.359130263,-0.01436521,9.856928825
17.30497444,-0.368707061,0.009576807,9.749189377
17.35497444,-0.421379507,-0.02873042,9.900024414
17.40497444,-0.347159237,0.079008654,9.595960617
17.45497444,-0.349553436,-0.007182605,9.734824181
17.50497444,-0.351947635,-0.04309563,9.739612579
17.55497444,-0.356736064,-0.026336219,9.895236015
17.60497444,-0.313640416,0.088585466,9.732429504
17.65497444,-0.320823014,0.038307227,9.825803757
17.70497444,-0.366312861,-0.033518825,9.847352028
17.75497444,-0.368707061,-0.031124622,9.866505623
17.80497444,-0.351947635,0.02873042,9.715670586
17.85497444,-0.328005642,0.033518825,9.797073364
17.90497444,-0.344765037,-0.016759412,9.799467087
17.95497444,-0.361524463,0.016759412,9.854534149
18.00497444,-0.320823014,0.117315881,9.588777542
18.05497444,-0.347159237,0.057460841,9.619902611
18.10497444,-0.356736064,0.031124622,9.646238327
18.15497444,-0.37349546,0.02873042,9.756371498
18.20497444,-0.402225882,0.08379706,9.813833237
18.25497444,-0.33279404,0.165199921,9.684545517
18.30497444,-0.392649084,0.002394202,9.904812813
18.35497444,-0.359130263,0.055066638,9.737217903
18.40497444,-0.433350503,-0.004788403,9.727641106
18.45497444,-0.33518824,0.059855044,9.710882187
18.50497444,-0.349553436,-0.023942016,9.847352028
18.55497444,-0.316034615,0.10295067,9.715670586
18.60497444,-0.395043284,0.090979666,9.722852707
18.65497444,-0.33518824,0.071826048,9.639056206
18.70497444,-0.323217243,0.045489833,9.794678688
18.75497444,-0.318428814,0.095768064,9.904812813
18.80497444,-0.375889659,0.071826048,9.895236015
18.85497444,-0.325611442,0.10295067,9.682151794
18.90497444,-0.347159237,0.004788403,9.868899345
18.95497444,-0.356736064,0.090979666,9.619902611
19.00497444,-0.311246216,0.114921682,9.665391922
19.05497444,-0.316034615,0.098162271,9.703699112
19.10497444,-0.383072257,0.02873042,9.900024414
19.15497444,-0.339976639,0.122104287,9.643844604
19.20497444,-0.363918662,0.098162271,9.655815125
19.25497444,-0.418985307,0.050278235,9.615114212
19.30497444,-0.411802679,0.035913024,9.710882187
19.35497444,-0.337582439,0.201112941,9.651026726
19.40497444,-0.337582439,0.08379706,9.84974575
19.45497444,-0.378283858,0.141257897,9.81143856
19.50497444,-0.407014281,0.052672438,9.854534149
19.55497444,-0.342370838,0.074220255,9.773131371
19.60497444,-0.318428814,0.057460841,9.658209801
19.65497444,-0.347159237,0.162805721,9.52173996
19.70497444,-0.438138902,0.050278235,9.976638794
19.75497444,-0.347159237,0.169988319,9.842563629
19.80497444,-0.392649084,0.112527482,9.797073364
19.85497444,-0.33279404,0.02873042,9.856928825
19.90497444,-0.311246216,0.179565132,9.641449928
19.95497444,-0.397437483,0.045489833,9.789890289
20.00497444,-0.378283858,0.16759412,9.567230225
20.05497444,-0.411802679,0.093373865,9.658209801
20.10497444,-0.359130263,0.14844051,9.696516991
20.15497444,-0.344765037,0.155623108,9.749189377
20.20497444,-0.383072257,0.105344877,9.825803757
20.25497444,-0.375889659,0.10295067,9.883264542
20.30497444,-0.380678058,0.129286885,9.773131371
20.35497444,-0.368707061,0.124498487,9.677363396
20.40497444,-0.33518824,0.126892686,9.715670586
20.45497444,-0.347159237,0.088585466,9.761159897
20.50497444,-0.344765037,0.081402861,9.782708168
20.55497444,-0.323217243,0.210689753,9.662998199
20.60497444,-0.320823014,0.174776718,9.672574997
20.65497444,-0.318428814,0.107739076,9.720458984
20.70497444,-0.325611442,0.095768064,9.732429504
20.75497444,-0.337582439,0.074220255,9.921571732
20.80497444,-0.361524463,0.136469498,9.823410034
20.85497444,-0.311246216,0.20350714,9.725247383
20.90497444,-0.308852017,0.090979666,9.751583099
20.95497444,-0.282515794,0.098162271,9.785101891
21.00497444,-0.344765037,0.143652096,9.682151794
21.05497444,-0.325611442,0.172382519,9.653421402
21.10497444,-0.383072257,0.110133275,9.727641106
21.15497444,-0.342370838,0.10295067,9.804255486
21.20497444,-0.337582439,0.110133275,9.785101891
21.25497444,-0.347159237,0.098162271,9.835380554
21.30497444,-0.33279404,0.155623108,9.775525093
21.35497444,-0.33279404,0.153228909,9.679757118
21.40497444,-0.294486821,0.114921682,9.727641106
21.45497444,-0.318428814,0.134075299,9.641449928
21.50497444,-0.308852017,0.119710088,9.734824181
21.55497444,-0.299275219,0.107739076,9.787496567
21.60497444,-0.328005642,0.189141929,9.617507935
